File_Name,Transcription,Ground_Truth
7021-85628-0001.flac,He made a bow so deep that his back came near breaking and he was dumbfounded. I can tell you when he saw it was nobody but Anders.,HE MADE A BOW SO DEEP THAT HIS BACK CAME NEAR BREAKING AND HE WAS DUMBFOUNDED I CAN TELL YOU WHEN HE SAW IT WAS NOBODY BUT ANDERS
7021-85628-0002.flac,He was such a big boy that he wore high boots and carried a jackknife.,HE WAS SUCH A BIG BOY THAT HE WORE HIGH BOOTS AND CARRIED A JACK KNIFE
7021-85628-0003.flac,"Now, this knife was a splendid one, though half the blade was gone, and the handle was a little cracked, and Anders knew that one is almost a man, as soon as one has a jackknife.",NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACK KNIFE
7021-85628-0004.flac,"Yes, why not thought Anders?",YES WHY NOT THOUGHT ANDERS
7021-85628-0005.flac,"Seeing that I am so fine, I may as well go and visit the king.",SEEING THAT I AM SO FINE I MAY AS WELL GO AND VISIT THE KING
7021-85628-0006.flac,I am going to the court ball. Answered Anders.,I AM GOING TO THE COURT BALL ANSWERED ANDERS
7021-85628-0007.flac,"And she took Anders' hand and walked with him up the broad marble stairs, where soldiers were posted at every third step, and through the magnificent halls where courteers in silk and velvet stood bowing wherever he went.",AND SHE TOOK ANDERS HAND AND WALKED WITH HIM UP THE BROAD MARBLE STAIRS WHERE SOLDIERS WERE POSTED AT EVERY THIRD STEP AND THROUGH THE MAGNIFICENT HALLS WHERE COURTIERS IN SILK AND VELVET STOOD BOWING WHEREVER HE WENT
7021-85628-0008.flac,"Four, like is not. They must have thought him a prince when they saw his fine cap.",FOR LIKE AS NOT THEY MUST HAVE THOUGHT HIM A PRINCE WHEN THEY SAW HIS FINE CAP
7021-85628-0009.flac,"At the farther end of the largest hall, a table was set with golden cups and golden plates in long rows.",AT THE FARTHER END OF THE LARGEST HALL A TABLE WAS SET WITH GOLDEN CUPS AND GOLDEN PLATES IN LONG ROWS
7021-85628-0010.flac,"On huge silver platters, were pyramids of tarts and cakes, and red wine sparkled in glittering decanters.",ON HUGE SILVER PLATTERS WERE PYRAMIDS OF TARTS AND CAKES AND RED WINE SPARKLED IN GLITTERING DECANTERS
7021-85628-0011.flac,The princess sat down under a blue canopy with bouquets of roses and she let Anders sit in a golden chair by her side.,THE PRINCESS SAT DOWN UNDER A BLUE CANOPY WITH BOUQUETS OF ROSES AND SHE LET ANDERS SIT IN A GOLDEN CHAIR BY HER SIDE
7021-85628-0012.flac,"But you must not eat with your cap on your head, she said, and was going to take it off.",BUT YOU MUST NOT EAT WITH YOUR CAP ON YOUR HEAD SHE SAID AND WAS GOING TO TAKE IT OFF
7021-85628-0013.flac,"The princess certainly was beautiful, and he would have dearly liked to be kissed by her, but the cap, which his mother had made, he would not give up on any condition.",THE PRINCESS CERTAINLY WAS BEAUTIFUL AND HE WOULD HAVE DEARLY LIKED TO BE KISSED BY HER BUT THE CAP WHICH HIS MOTHER HAD MADE HE WOULD NOT GIVE UP ON ANY CONDITION
7021-85628-0014.flac,He only shook his head.,HE ONLY SHOOK HIS HEAD
7021-85628-0015.flac,"Well, but now said the princess, and she filled his pockets with cakes and put her own heavy gold chain around his neck and bent down and kissed him.",WELL BUT NOW SAID THE PRINCESS AND SHE FILLED HIS POCKETS WITH CAKES AND PUT HER OWN HEAVY GOLD CHAIN AROUND HIS NECK AND BENT DOWN AND KISSED HIM
7021-85628-0016.flac,"That is a very fine cap you have, he said.",THAT IS A VERY FINE CAP YOU HAVE HE SAID
7021-85628-0017.flac,"So it is, Senanders.",SO IT IS SAID ANDERS
7021-85628-0018.flac,"and it is made of mother's best yarn, and she knitted it herself, and everybody wants to get it away from me.",AND IT IS MADE OF MOTHER'S BEST YARN AND SHE KNITTED IT HERSELF AND EVERYBODY WANTS TO GET IT AWAY FROM ME
7021-85628-0019.flac,"With one jump, Anders got out of his chair.",WITH ONE JUMP ANDERS GOT OUT OF HIS CHAIR
7021-85628-0020.flac,"He darted like an arrow through all the halls, down all the stairs and across the yard.",HE DARTED LIKE AN ARROW THROUGH ALL THE HALLS DOWN ALL THE STAIRS AND ACROSS THE YARD
7021-85628-0021.flac,He still held onto it with both hands as he rushed into his mother's cottage.,HE STILL HELD ON TO IT WITH BOTH HANDS AS HE RUSHED INTO HIS MOTHER'S COTTAGE
7021-85628-0022.flac,and all his brothers and sisters stood round and listened with their mouths open.,AND ALL HIS BROTHERS AND SISTERS STOOD ROUND AND LISTENED WITH THEIR MOUTHS OPEN
7021-85628-0023.flac,"But when his big brother heard that he had refused to give his cap for a King's Golden Crown, he said that Anders was a stupid.",BUT WHEN HIS BIG BROTHER HEARD THAT HE HAD REFUSED TO GIVE HIS CAP FOR A KING'S GOLDEN CROWN HE SAID THAT ANDERS WAS A STUPID
7021-85628-0024.flac,Anders face grew red.,ANDERS FACE GREW RED
7021-85628-0025.flac,But his mother hugged him close.,BUT HIS MOTHER HUGGED HIM CLOSE
7021-85628-0026.flac,"No, my little son, she said.",NO MY LITTLE SON SHE SAID
7021-85628-0027.flac,"If you dressed in silk and gold from top to toe, you could not look any nicer than in your little red cap.",IF YOU DRESSED IN SILK AND GOLD FROM TOP TO TOE YOU COULD NOT LOOK ANY NICER THAN IN YOUR LITTLE RED CAP
7127-75946-0000.flac,"At the conclusion of the banquet, which was served at 5 o'clock, the king entered his cabinet, where his tailors were awaiting him for the purpose of trying on the celebrated costume representing Spring, which was the result of so much imagination, and had caused so many efforts of thought to the designers and ornament workers of the court.",AT THE CONCLUSION OF THE BANQUET WHICH WAS SERVED AT FIVE O'CLOCK THE KING ENTERED HIS CABINET WHERE HIS TAILORS WERE AWAITING HIM FOR THE PURPOSE OF TRYING ON THE CELEBRATED COSTUME REPRESENTING SPRING WHICH WAS THE RESULT OF SO MUCH IMAGINATION AND HAD COST SO MANY EFFORTS OF THOUGHT TO THE DESIGNERS AND ORNAMENT WORKERS OF THE COURT
7127-75946-0001.flac,"Ah, very well.",AH VERY WELL
7127-75946-0002.flac,"Let him come in then, said the king. And as if Colbert had been listening at the door for the purpose of keeping himself Ockelront with the conversation, he entered as soon as the king had pronounced his name to the two courtiers.",LET HIM COME IN THEN SAID THE KING AND AS IF COLBERT HAD BEEN LISTENING AT THE DOOR FOR THE PURPOSE OF KEEPING HIMSELF AU COURANT WITH THE CONVERSATION HE ENTERED AS SOON AS THE KING HAD PRONOUNCED HIS NAME TO THE TWO COURTIERS
7127-75946-0003.flac,"Gentlemen, do your posts. We're upon St. Annoyant and Vila Roy took their leave.",GENTLEMEN TO YOUR POSTS WHEREUPON SAINT AIGNAN AND VILLEROY TOOK THEIR LEAVE
7127-75946-0004.flac,"Certainly, sir, but I must have money to do that. What?",CERTAINLY SIRE BUT I MUST HAVE MONEY TO DO THAT WHAT
7127-75946-0005.flac,What do you mean in quadruis?,WHAT DO YOU MEAN INQUIRED LOUIS
7127-75946-0006.flac,"He has given them with too much grace not to have others still to give if they are required, which is the case at the present moment.",HE HAS GIVEN THEM WITH TOO MUCH GRACE NOT TO HAVE OTHERS STILL TO GIVE IF THEY ARE REQUIRED WHICH IS THE CASE AT THE PRESENT MOMENT
7127-75946-0007.flac,"It is necessary, therefore, that he should comply. The King frowned.",IT IS NECESSARY THEREFORE THAT HE SHOULD COMPLY THE KING FROWNED
7127-75946-0008.flac,Does your majesty then no longer believe the disloyal attempt?,DOES YOUR MAJESTY THEN NO LONGER BELIEVE THE DISLOYAL ATTEMPT
7127-75946-0009.flac,"Not at all, you are on the contrary most agreeable to me.",NOT AT ALL YOU ARE ON THE CONTRARY MOST AGREEABLE TO ME
7127-75946-0010.flac,Your Majesty's plan then in this affair is...,YOUR MAJESTY'S PLAN THEN IN THIS AFFAIR IS
7127-75946-0011.flac,You will take them from my private treasure.,YOU WILL TAKE THEM FROM MY PRIVATE TREASURE
7127-75946-0012.flac,"The news circulated with the rapidity of lightning. During its progress it kindled every variety of coca-tree, desire, and wild ambition.",THE NEWS CIRCULATED WITH THE RAPIDITY OF LIGHTNING DURING ITS PROGRESS IT KINDLED EVERY VARIETY OF COQUETRY DESIRE AND WILD AMBITION
7127-75946-0013.flac,The king had completed his toilet by 9 o'clock. He appeared in an open carriage decorated with branches of trees and flowers.,THE KING HAD COMPLETED HIS TOILETTE BY NINE O'CLOCK HE APPEARED IN AN OPEN CARRIAGE DECORATED WITH BRANCHES OF TREES AND FLOWERS
7127-75946-0014.flac,The queens had taken their seats upon a magnificent dais or platform erected upon the borders of the lake in a theater of wonderful elegance of construction.,THE QUEENS HAD TAKEN THEIR SEATS UPON A MAGNIFICENT DIAS OR PLATFORM ERECTED UPON THE BORDERS OF THE LAKE IN A THEATER OF WONDERFUL ELEGANCE OF CONSTRUCTION
7127-75946-0015.flac,"Suddenly, for the purpose of restoring peace in order, spring accompanied by his whole court made his appearance.",SUDDENLY FOR THE PURPOSE OF RESTORING PEACE AND ORDER SPRING ACCOMPANIED BY HIS WHOLE COURT MADE HIS APPEARANCE
7127-75946-0016.flac,"The seasons, allies of spring, followed him closely to form a quadrial, which, after many words of more or less flattering import, was the commencement of the dance.",THE SEASONS ALLIES OF SPRING FOLLOWED HIM CLOSELY TO FORM A QUADRILLE WHICH AFTER MANY WORDS OF MORE OR LESS FLATTERING IMPORT WAS THE COMMENCEMENT OF THE DANCE
7127-75946-0017.flac,"His legs, the best-shaped at court, were displayed to great advantage in flesh-colored silk and hose, a silk-so-fine and so-transparent, that it seemed almost like flesh itself.",HIS LEGS THE BEST SHAPED AT COURT WERE DISPLAYED TO GREAT ADVANTAGE IN FLESH COLORED SILKEN HOSE OF SILK SO FINE AND SO TRANSPARENT THAT IT SEEMED ALMOST LIKE FLESH ITSELF
7127-75946-0018.flac,"There was something in his carriage which resembled the buoyant movements of an immortal, and he did not dance so much as seemed to soar along.",THERE WAS SOMETHING IN HIS CARRIAGE WHICH RESEMBLED THE BUOYANT MOVEMENTS OF AN IMMORTAL AND HE DID NOT DANCE SO MUCH AS SEEM TO SOAR ALONG
7127-75946-0019.flac,"Yes, it is suppressed.",YES IT IS SUPPRESSED
7127-75946-0020.flac,"Far from its sire, your majesty haven't given no directions about it, the musicians have retained it.",FAR FROM IT SIRE YOUR MAJESTY HAVING GIVEN NO DIRECTIONS ABOUT IT THE MUSICIANS HAVE RETAINED IT
7127-75946-0021.flac,"Yes sir, and ready dressed for the ballet.",YES SIRE AND READY DRESSED FOR THE BALLET
7127-75946-0022.flac,"Sire, he said, your Majesty's most devoted servant approaches to perform a service on this occasion with similar zeal that he has already shown on the field of battle.",SIRE HE SAID YOUR MAJESTY'S MOST DEVOTED SERVANT APPROACHES TO PERFORM A SERVICE ON THIS OCCASION WITH SIMILAR ZEAL THAT HE HAS ALREADY SHOWN ON THE FIELD OF BATTLE
7127-75946-0023.flac,The King seemed only pleased with everyone present.,THE KING SEEMED ONLY PLEASED WITH EVERY ONE PRESENT
7127-75946-0024.flac,Meshira was the only one who did not understand anything about the matter.,MONSIEUR WAS THE ONLY ONE WHO DID NOT UNDERSTAND ANYTHING ABOUT THE MATTER
7127-75946-0025.flac,"The ballet began, the effect was more than beautiful.",THE BALLET BEGAN THE EFFECT WAS MORE THAN BEAUTIFUL
7127-75946-0026.flac,"When the music by its bursts of melody carried away these illustrious dancers, when the simple, untudered pantomime of that period only the more natural on account of the very indifferent acting of the August actors, had reached its culminating point of triumph, the theatre shook with tumultuous applause.",WHEN THE MUSIC BY ITS BURSTS OF MELODY CARRIED AWAY THESE ILLUSTRIOUS DANCERS WHEN THE SIMPLE UNTUTORED PANTOMIME OF THAT PERIOD ONLY THE MORE NATURAL ON ACCOUNT OF THE VERY INDIFFERENT ACTING OF THE AUGUST ACTORS HAD REACHED ITS CULMINATING POINT OF TRIUMPH THE THEATER SHOOK WITH TUMULTUOUS APPLAUSE
7127-75946-0027.flac,"To stay in full of a success of which Medeamm showed no acknowledgment, he thought of nothing, but boldly regaining the market preference of the princess.",DISDAINFUL OF A SUCCESS OF WHICH MADAME SHOWED NO ACKNOWLEDGEMENT HE THOUGHT OF NOTHING BUT BOLDLY REGAINING THE MARKED PREFERENCE OF THE PRINCESS
7127-75946-0028.flac,"By degrees, all his happiness, all his brillency, subsided into regret and uneasiness, so that his limbs lost their power, his arms hung heavily by his sides, and his head drooped as though he was stupified.",BY DEGREES ALL HIS HAPPINESS ALL HIS BRILLIANCY SUBSIDED INTO REGRET AND UNEASINESS SO THAT HIS LIMBS LOST THEIR POWER HIS ARMS HUNG HEAVILY BY HIS SIDES AND HIS HEAD DROOPED AS THOUGH HE WAS STUPEFIED
7127-75946-0029.flac,"The King, who had from this moment become in reality the principal dancer in the quadril, cast a look upon his vanquished rival.",THE KING WHO HAD FROM THIS MOMENT BECOME IN REALITY THE PRINCIPAL DANCER IN THE QUADRILLE CAST A LOOK UPON HIS VANQUISHED RIVAL
7127-75947-0000.flac,"Everyone could observe his agitation and frustration, a frustration which was, indeed, the more remarkable since people were not accustomed to see him with his arms hanging listlessly by his side. His head bewildered, and his eyes, with all their bright intelligence, be dimmed.",EVERY ONE COULD OBSERVE HIS AGITATION AND PROSTRATION A PROSTRATION WHICH WAS INDEED THE MORE REMARKABLE SINCE PEOPLE WERE NOT ACCUSTOMED TO SEE HIM WITH HIS ARMS HANGING LISTLESSLY BY HIS SIDE HIS HEAD BEWILDERED AND HIS EYES WITH ALL THEIR BRIGHT INTELLIGENCE BEDIMMED
7127-75947-0001.flac,"Upon this, Madame dain to turn her eyes languishingly towards the Compt, observing.",UPON THIS MADAME DEIGNED TO TURN HER EYES LANGUISHINGLY TOWARDS THE COMTE OBSERVING
7127-75947-0002.flac,Do you think so? She replied with indifference.,DO YOU THINK SO SHE REPLIED WITH INDIFFERENCE
7127-75947-0003.flac,"Yes, the character which your royal highness assumed is in perfect harmony with your own.",YES THE CHARACTER WHICH YOUR ROYAL HIGHNESS ASSUMED IS IN PERFECT HARMONY WITH YOUR OWN
7127-75947-0004.flac,Explain yourself.,EXPLAIN YOURSELF
7127-75947-0005.flac,I'll loathe to the goddess.,I ALLUDE TO THE GODDESS
7127-75947-0006.flac,The princess inquired. No.,THE PRINCESS INQUIRED NO
7127-75947-0007.flac,"She then rose, humming the air to which she was presently going to dance.",SHE THEN ROSE HUMMING THE AIR TO WHICH SHE WAS PRESENTLY GOING TO DANCE
7127-75947-0008.flac,The arrow pierced his heart and wounded him mortally.,THE ARROW PIERCED HIS HEART AND WOUNDED HIM MORTALLY
7127-75947-0009.flac,"According to an hour afterwards, he returned to the theater. But it will be readily believed that it was only a powerful effort of reason over his great excitement that enabled him to go back. Or perhaps, for love is the strangely constituted, he found that impossible even to remain much longer separated from the presence of one who had broken his heart.",A QUARTER OF AN HOUR AFTERWARDS HE RETURNED TO THE THEATER BUT IT WILL BE READILY BELIEVED THAT IT WAS ONLY A POWERFUL EFFORT OF REASON OVER HIS GREAT EXCITEMENT THAT ENABLED HIM TO GO BACK OR PERHAPS FOR LOVE IS THUS STRANGELY CONSTITUTED HE FOUND IT IMPOSSIBLE EVEN TO REMAIN MUCH LONGER SEPARATED FROM THE PRESENCE OF ONE WHO HAD BROKEN HIS HEART
7127-75947-0010.flac,"When she perceived the young man, she rose, like a woman surprised in a midst of ideas she was desirous of concealing from herself.",WHEN SHE PERCEIVED THE YOUNG MAN SHE ROSE LIKE A WOMAN SURPRISED IN THE MIDST OF IDEAS SHE WAS DESIROUS OF CONCEALING FROM HERSELF
7127-75947-0011.flac,"Remain, I implore you. The evening is most lovely.",REMAIN I IMPLORE YOU THE EVENING IS MOST LOVELY
7127-75947-0012.flac,"Indeed, up.",INDEED AH
7127-75947-0013.flac,I remember now and I congratulate myself. Do you love anyone?,I REMEMBER NOW AND I CONGRATULATE MYSELF DO YOU LOVE ANY ONE
7127-75947-0014.flac,"Forgive me, I hardly know what I am saying. A thousand times, forgive me. Madam was right, quite right. This brutal exile has completely turned my brain.",FORGIVE ME I HARDLY KNOW WHAT I AM SAYING A THOUSAND TIMES FORGIVE ME MADAME WAS RIGHT QUITE RIGHT THIS BRUTAL EXILE HAS COMPLETELY TURNED MY BRAIN
7127-75947-0015.flac,"There cannot be a doubt he received you kindly. For in fact, you returned without his permission.",THERE CANNOT BE A DOUBT HE RECEIVED YOU KINDLY FOR IN FACT YOU RETURNED WITHOUT HIS PERMISSION
7127-75947-0016.flac,"Oh, Mademoiselle, why have I not a devoted sister or a true friend such as yourself?",OH MADEMOISELLE WHY HAVE I NOT A DEVOTED SISTER OR A TRUE FRIEND SUCH AS YOURSELF
7127-75947-0017.flac,What? Already here? They said to her.,WHAT ALREADY HERE THEY SAID TO HER
7127-75947-0018.flac,"I have been here this quarter of an hour, replied Lavalle.",I HAVE BEEN HERE THIS QUARTER OF AN HOUR REPLIED LA VALLIERE
7127-75947-0019.flac,Did not the dancing amuse you? No.,DID NOT THE DANCING AMUSE YOU NO
7127-75947-0020.flac,No more than the dancing.,NO MORE THAN THE DANCING
7127-75947-0021.flac,"The Valiye is quite a poetice, said Tony Shardant.",LA VALLIERE IS QUITE A POETESS SAID TONNAY CHARENTE
7127-75947-0022.flac,"I am a woman and there are few like me. Whoever loves me, flatters me. Whoever flatters me, pleases me. And whoever pleases, well said Montelais, you do not finish.",I AM A WOMAN AND THERE ARE FEW LIKE ME WHOEVER LOVES ME FLATTERS ME WHOEVER FLATTERS ME PLEASES ME AND WHOEVER PLEASES WELL SAID MONTALAIS YOU DO NOT FINISH
